building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10000,0.5413061462514918,1.6965192508052174,0.0,100.0
10009,0.33454602849532616,1.3004999194765074,0.0,100.0
10014,0.3769581747114269,1.4379015360258252,0.0,100.0
10019,0.3774058758303578,1.4395570257198727,0.0,100.0
10029,0.4864698090191743,1.5258013776865147,0.0,100.0
10031,0.3852322275579648,1.3881194464202853,0.0,100.0
10051,0.7760106783458205,1.8816262445525895,0.0,100.0
10053,0.4743697108603667,1.533088377616053,0.0,100.0
10056,0.8182946721459212,1.9521348865644506,0.0,100.0
10064,0.36152121689570993,1.3833545248872516,0.0,100.0
10075,0.3326575059623708,1.3346811739110571,0.0,100.0
10079,0.3968204036199971,1.5334810978152071,0.0,100.0
10080,0.40571942569387975,1.5506582826785527,0.0,100.0
10082,0.4148659380778531,1.5816097627702903,0.0,100.0
10083,0.607280182894992,1.8033489926417279,0.0,100.0
10084,0.5888232193946695,1.755083251391026,0.0,100.0
10085,0.6045564043961005,1.8014736590133498,0.0,100.0
10086,0.3762022716288062,1.480630434271145,0.0,100.0
10087,0.38021855947091043,1.4730991163551208,0.0,100.0
10089,0.36951323019017807,1.4661002628138207,0.0,100.0
10090,0.868442789241827,1.9528288874289912,0.0,100.0
10093,0.3593949725935394,1.4258518968120828,0.0,100.0
10094,0.3702593991134461,1.4692552964476815,0.0,100.0
10097,0.6689405313662772,1.8135161146626562,0.0,100.0
10117,0.8198841250721474,1.997225248603924,0.0,99.99498105347688
10119,0.7561155305886492,1.8804543126162807,0.0,99.99748655305886
10120,1.0038930077892503,2.1166824571099485,0.0,99.99223662759103
10124,0.6377401173010008,1.8327091403325386,0.0,100.0
10126,0.5801491351923755,1.7412714928324455,0.0,100.0
10128,0.8675254029898388,2.0650403040698992,0.0,100.0
10136,0.48017365814112134,1.6464798370849854,0.0,99.99901133993099
10144,0.3706671750263594,1.396518883562006,0.0,100.0
10145,0.2964751194204549,1.203693399639759,0.0,100.0
10150,0.6783167665003802,1.9310603630086205,0.0,100.0
10161,0.662434868208897,1.7780546568580042,0.0,100.0
10165,0.5612860082304527,1.5165489516418655,0.0,100.0
10167,0.6241874729157638,1.6897400590018714,0.0,100.0
10168,0.6353306214370004,1.722225202768073,0.0,100.0
10174,0.28403608560980553,1.3126675059922064,0.0,100.0
10176,0.2836597977578101,1.3109619818087177,0.0,100.0
10177,0.26513471861529814,1.280936082856927,0.0,100.0
10180,0.2555332330253189,1.2485588530363612,0.0,100.0
10182,0.5891607155483278,1.8340450582935464,0.0,100.0
10198,0.3586203189096202,1.4102479102391936,0.0,100.0
10199,0.4156076461282871,1.5557067977020937,0.0,100.0
10200,0.32862186971037083,1.3317916869572661,0.0,100.0
10201,0.3857788821899951,1.471580717058421,0.0,100.0
10202,0.3449447780185697,1.377056254427999,0.0,100.0
10203,0.4001525908077107,1.5074094745999245,0.0,100.0
10204,0.371584808377186,1.4395300434955816,0.0,100.0
10205,0.3451070733648786,1.3357145843174552,0.0,100.0
10206,0.31008681888484607,1.239653628239081,0.0,100.0
10207,0.34457357601051086,1.3383072845490545,0.0,100.0
10208,0.21021992238033635,1.0087526638886546,0.0,100.0
1021,0.35495928816854505,1.453163664106372,0.0,100.0
10215,0.7729672868281011,2.008883242695714,0.0,100.0
10219,0.6887291165772764,1.8767662999000803,0.0,100.0
1022,0.39605235077431267,1.5433460034602577,0.0,100.0
1023,0.4219130764092094,1.6044450483169996,0.0,100.0
1024,0.4043777650754703,1.562827190961504,0.0,100.0
10243,0.6194342491994093,1.7925780789506771,0.0,99.99853773377981
10244,0.6224987703451976,1.8020556752656443,0.0,99.99850950933047
10245,0.6159796344229874,1.7893202633387864,0.0,100.0
10247,0.6347622467550047,1.826455782598634,0.0,99.99849594657603
10249,0.6184687510525784,1.8051966992442958,0.0,100.0
1025,0.387924212094409,1.5226874985972974,0.0,100.0
10251,0.2544560875409402,1.1756893900979484,0.0,100.0
10252,0.2886007294329974,1.2695537427764563,0.0,100.0
10255,0.28220166369193495,1.2507351077557871,0.0,100.0
10257,0.3922958693902904,1.5196173917646236,0.0,100.0
10259,0.2843991386319748,1.2671735364120236,0.0,100.0
1026,0.41962621178225207,1.5959703524570306,0.0,100.0
10260,0.2947657493552149,1.3109353045838328,0.0,100.0
10262,0.3129128857755397,1.3615733978997016,0.0,100.0
10263,0.3370558848469794,1.4352778806603401,0.0,100.0
10265,0.4408096127852429,1.600927125355652,0.0,100.0
10267,0.4577684390129723,1.6596776585751736,0.0,100.0
10268,0.4860776729992371,1.7143129736743152,0.0,100.0
10269,0.4657377083017985,1.6821036313141973,0.0,100.0
1027,0.2617185220993324,1.2436936177267446,0.0,100.0
10276,0.2951330585316708,1.2674486639107558,0.0,100.0
10277,0.3088535545980081,1.2958406013858443,0.0,100.0
10279,0.29846241012816505,1.2753392809880766,0.0,100.0
10281,0.2855729166666667,1.236766386304436,0.0,100.0
10282,1.280356770742889,2.302399459774317,0.0,100.0
10285,0.4405265011445677,1.5286054929809754,0.0,100.0
10288,0.3738680008418062,1.420395900190904,0.0,100.0
10291,0.3269809573421312,1.305561030382593,0.0,100.0
10292,0.30199990161809304,1.2339576777618937,0.0,100.0
10303,0.506530400209431,1.7528909238870098,0.0,100.0
10306,0.3911162941749579,1.4661909048789252,0.0,100.0
1031,0.47140491326045625,1.524624841043536,0.0,100.0
10311,0.37866050938084084,1.437722800030542,0.0,100.0
10312,0.3892227135487245,1.459657215602877,0.0,100.0
10315,0.4058175131630069,1.4819630769372143,0.0,100.0
10316,0.25371411689079065,1.2324262452023513,0.0,100.0
10318,0.423687954473601,1.556740435760799,0.0,100.0
10323,0.5929086037033471,1.7832866517333534,0.0,100.0
10324,0.5808669585078036,1.8113048257777253,0.0,100.0
10330,0.5890524552044863,1.7766567468850674,0.0,100.0
10334,0.6116370172912943,1.8222714148817354,0.0,100.0
10337,0.4517150750152791,1.5493098912816592,0.0,100.0
10340,0.32808600521994247,1.3726861488725874,0.0,100.0
10349,0.33112898479352343,1.382170124210444,0.0,100.0
10350,0.47613653890645485,1.6934114295764484,0.0,100.0
10354,0.27529601026576295,1.2224538730664003,0.0,100.0
10356,0.2949691573556797,1.2863851289147379,0.0,100.0
10357,0.297588216251214,1.2768028734037757,0.0,100.0
10363,0.3414497432672261,1.4347656487482072,0.0,100.0
10366,0.3170526396342105,1.3951959758504877,0.0,100.0
10370,0.6731420568276132,1.8339684575352964,0.0,100.0
10371,0.4307619962951685,1.4465018406550663,0.0,100.0
10372,0.5343837568354327,1.6713430384633494,0.0,100.0
10376,0.44271841278196655,1.5657838437840406,0.0,100.0
10382,0.38431770221261863,1.515581538491796,0.0,100.0
10386,0.4071474851050044,1.533240371496208,0.0,99.99859148978126
10388,0.34907302649995336,1.394512879433467,0.0,100.0
10394,0.3462247258564128,1.3597235427409409,0.0,99.99738599678477
10396,0.3473794197054905,1.368303572020809,0.0,100.0
10401,0.41691657196571125,1.5921629162269717,0.0,100.0
10405,0.3600181255656554,1.494209480159739,0.0,100.0
10417,0.8146710243745302,2.029971436610435,0.0,100.0
10422,0.9711256805270633,2.181033903248825,0.0,99.9980274577876
10430,0.2610208249860743,1.1839777284896438,0.0,100.0
10437,0.6470700572680452,1.856921219327034,0.0,100.0
10447,0.3841070742022299,1.5156633470289493,0.0,100.0
10455,0.7050695547737933,1.8882194945137512,0.0,100.0
10456,0.5675874873602799,1.7104291742528182,0.0,100.0
10464,0.3359941656827044,1.3928000728120948,0.0,100.0
10477,0.3507717768648477,1.313528106641985,0.0,100.0
10478,0.3575279239010349,1.331513650542444,0.0,100.0
10483,0.34342616224065475,1.2998570566760768,0.0,100.0
10490,0.9906719532554257,2.190003422573313,0.0,100.0
10491,1.1083842292073034,2.3760340059207175,0.0,99.99680235346786
10493,0.7448381557553837,2.026996398976036,0.0,100.0
10495,0.8828093365726829,2.1656895957900737,0.0,99.99786884896533
10498,0.48263426058575115,1.6777694911221375,0.0,100.0
10504,0.44230930897270637,1.6141128338583224,0.0,100.0
10507,0.4905056176407108,1.6813183331866424,0.0,100.0
10515,0.7348789335878236,1.7748461392014108,0.0,100.0
10522,0.79722923936546,1.8876515173585289,0.0,100.0
10524,0.9238211221615161,2.0655857427612205,0.0,100.0
10532,0.3723159659261385,1.4466346022240808,0.0,100.0
10535,0.9161332946352193,2.19572446871552,0.0,100.0
10538,0.6470213801625042,1.9005750866925015,0.0,100.0
10541,0.3696089503776382,1.433069869137418,0.0,100.0
10580,0.33769410299390046,1.3385451972930917,0.0,100.0
10584,0.7650175142625336,1.9768152258756038,0.0,100.0
10587,0.29670820739469095,1.3113955700372555,0.0,100.0
10588,0.19005651549543706,0.9483044164213549,0.0,100.0
10589,0.5476785367746944,1.679556265182292,0.0,100.0
10593,0.7750768111254851,1.9880099604906787,0.0,100.0
10594,0.4808418332125229,1.5484240660479394,0.0,100.0
10604,0.3459823564307174,1.3850684754924802,0.0,100.0
10605,0.5577408006442279,1.68415890832031,0.0,100.0
10608,0.5285704954203017,1.7004667373733326,0.0,100.0
10609,0.5646274622929202,1.7015727575381807,0.0,100.0
10611,0.5036957921481275,1.6269235838186475,0.0,99.9982597800362
10612,0.34368911166987776,1.3975142996633456,0.0,100.0
10614,0.35684163862871693,1.423755504943535,0.0,100.0
10618,0.7995482419251578,2.0404902446232875,0.0,100.0
10628,0.45450706787236256,1.483001448816035,0.0,100.0
10633,0.40801587417382806,1.5543505842498724,0.0,100.0
10634,0.4579034941763727,1.6447446728716115,0.0,100.0
10637,0.4281683148915046,1.6212716498182793,0.0,100.0
10649,0.37438675253233183,1.462970070949848,0.0,100.0
10650,0.39797101207552205,1.5216723131162493,0.0,100.0
10651,0.4167630620308759,1.5550481557408,0.0,100.0
10653,0.3828432552606984,1.4581089217281278,0.0,100.0
